20221221,33044,0,0.004459286539121752,5,"[289, 287, 287, 292, 304]","[25, 26, 27, 28, 29]"
20221221,33229,0,0.006816552854718002,6,"[243, 233, 236, 236, 236, 241]","[13, 14, 15, 16, 17, 18]"
20221221,40190,0,0.004554747391531875,5,"[213, 213, 213, 213, 220]","[20, 21, 22, 23, 24]"
20221221,43737,0,0.1465020773218711,23,"[205, 198, 198, 198, 203, 205, 205, 210, 213, 215, 218, 220, 223, 223, 223, 223, 223, 226, 226, 226, 228, 231, 231]","[19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]"
20221221,59500,0,0.009721990232234159,7,"[233, 220, 215, 215, 215, 218, 223]","[20, 21, 22, 23, 24, 25, 26]"
20221221,59855,0,0.08420360278128258,18,"[198, 177, 175, 175, 170, 170, 172, 172, 175, 175, 175, 175, 182, 175, 175, 175, 175, 182]","[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]"
20221221,71431,0,0.00262466738384561,4,"[337, 325, 322, 325]","[22, 23, 24, 25]"
20221221,74426,0,0.0026803614896185645,4,"[266, 264, 266, 271]","[14, 15, 16, 17]"
20221221,82179,0,0.0013140598787693223,3,"[236, 238, 241]","[17, 18, 19]"
20221221,82990,0,0.0012870007533763478,3,"[205, 205, 208]","[11, 12, 13]"
20221221,86267,0,0.0012870007533763478,3,"[254, 246, 246]","[12, 13, 14]"
20221221,87229,0,0.004459286539121752,5,"[254, 236, 236, 238, 246]","[24, 25, 26, 27, 28]"
20221221,87371,0,0.004459286539121752,5,"[284, 284, 287, 287, 294]","[7, 8, 9, 10, 11]"
20221221,87928,0,0.0026803614896185645,4,"[246, 238, 236, 251]","[19, 20, 21, 23]"
20221221,90691,0,0.004459286539121752,5,"[294, 289, 289, 292, 302]","[16, 17, 18, 19, 20]"
20221221,91031,0,0.03874455154743868,5,"[287, 271, 271, 274, 287]","[15, 16, 17, 18, 19]"
20221221,91068,0,0.0004206098657217191,2,"[287, 289]","[15, 16]"
20221221,91329,0,0.001495885474559892,3,"[264, 248, 248]","[14, 15, 16]"
20221221,91422,0,0.0012870007533763478,3,"[322, 322, 330]","[11, 12, 13]"
20221221,91762,0,0.003980708349496384,4,"[327, 307, 307, 292]","[14, 16, 17, 19]"
20221221,92432,0,0.006816552854718002,6,"[340, 340, 322, 325, 327, 337]","[16, 17, 18, 19, 20, 21]"
20221221,92558,0,0.013200737298705308,8,"[294, 294, 294, 302, 302, 317, 294, 317]","[16, 17, 18, 19, 20, 21, 22, 23]"
20221221,93440,0,0.06243496357960461,5,"[304, 297, 297, 297, 314]","[17, 18, 19, 20, 21]"
20221221,93470,0,0.00262466738384561,4,"[264, 264, 269, 269]","[16, 17, 18, 19]"
20221221,93651,0,0.0013419810545736558,3,"[241, 241, 241]","[10, 11, 12]"
20221221,93964,0,0.00262466738384561,4,"[279, 279, 279, 292]","[17, 18, 19, 20]"
20221221,95954,0,0.00262466738384561,4,"[388, 388, 388, 403]","[16, 17, 18, 19]"
20221221,96899,0,0.0012870007533763478,3,"[452, 452, 464]","[16, 17, 19]"
20221221,97256,0,0.07126058586757103,15,"[289, 284, 284, 281, 281, 281, 279, 279, 279, 279, 281, 284, 281, 292, 292]","[82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96]"
20221221,98340,0,0.09499999999999988,5,"[457, 436, 434, 441, 464]","[16, 17, 18, 19, 20]"
20221221,98365,0,0.00262466738384561,4,"[383, 381, 381, 388]","[12, 13, 14, 15]"
20221221,99098,0,0.004459286539121752,5,"[386, 381, 381, 381, 396]","[21, 22, 23, 24, 25]"
20221221,99630,0,0.0013419810545736558,3,"[408, 431, 431]","[14, 16, 17]"
20221221,100161,0,0.00262466738384561,4,"[447, 444, 441, 449]","[14, 15, 16, 17]"
20221221,101583,0,0.00262466738384561,4,"[355, 353, 355, 355]","[16, 17, 18, 19]"
20221221,101746,0,0.00262466738384561,4,"[477, 490, 492, 490]","[20, 21, 22, 24]"
20221221,102096,0,0.11401984697116507,7,"[464, 459, 454, 452, 452, 452, 457]","[20, 21, 22, 23, 24, 25, 26]"
20221221,102129,0,0.006816552854718002,6,"[457, 452, 452, 454, 454, 454]","[14, 15, 16, 17, 18, 19]"
20221221,102821,0,0.0018272130612244641,3,"[414, 414, 414]","[22, 24, 25]"
20221221,103648,0,0.3106508875739646,11,"[462, 462, 467, 467, 467, 439, 441, 444, 449, 449, 467]","[2, 3, 4, 5, 6, 23, 24, 25, 26, 27, 29]"
20221221,103709,0,0.044421777705784773,13,"[241, 236, 236, 236, 236, 236, 236, 238, 238, 236, 236, 236, 246]","[86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 99]"
20221221,103867,0,0.00262466738384561,4,"[441, 441, 447, 449]","[14, 15, 16, 17]"
20221221,103987,0,0.004554747391531875,5,"[454, 454, 457, 474, 472]","[12, 13, 14, 15, 16]"
20221221,104138,0,0.00042936880802513553,2,"[452, 467]","[19, 22]"
20221221,104822,0,0.08269531445509615,18,"[439, 426, 421, 424, 424, 426, 426, 429, 429, 429, 429, 429, 429, 393, 429, 429, 434, 434]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]"
20221221,104929,0,0.0031143909298742166,4,"[294, 276, 246, 292]","[55, 56, 57, 62]"
20221221,122413,0,0.004459286539121752,5,"[233, 236, 238, 238, 241]","[14, 15, 16, 17, 18]"
20221222,38220,0,0.013200737298705308,8,"[279, 266, 264, 259, 254, 254, 254, 264]","[17, 18, 19, 20, 21, 22, 23, 24]"
20221222,45693,0,0.0013419810545736558,3,"[215, 213, 218]","[20, 21, 23]"
20221222,49588,0,0.006816552854718002,6,"[208, 198, 187, 198, 200, 200]","[22, 23, 24, 25, 26, 27]"
20221222,74769,0,0.004459286539121752,5,"[314, 294, 292, 294, 297]","[17, 18, 19, 20, 21]"
20221222,75410,0,0.0026803614896185645,4,"[284, 276, 276, 279]","[14, 16, 17, 18]"
20221222,77104,0,0.018533984477171857,9,"[495, 492, 482, 462, 459, 429, 421, 406, 403]","[58, 59, 61, 68, 69, 75, 76, 89, 90]"
20221222,81187,0,0.0013140598787693223,3,"[317, 279, 309]","[17, 18, 19]"
20221222,83585,0,0.006816552854718002,6,"[342, 330, 330, 330, 332, 345]","[14, 15, 16, 17, 18, 19]"
20221222,84127,0,0.007272630401193325,6,"[327, 325, 325, 325, 325, 342]","[10, 11, 12, 13, 14, 16]"
20221222,85416,0,0.017277305499784082,9,"[396, 378, 370, 370, 370, 370, 370, 370, 383]","[16, 17, 18, 19, 20, 21, 22, 23, 24]"
20221222,86194,0,0.5040132547416941,31,"[322, 317, 304, 297, 294, 289, 284, 279, 276, 274, 269, 269, 269, 266, 264, 261, 261, 261, 261, 261, 261, 274, 266, 266, 269, 271, 274, 297, 287, 287, 297]","[37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67]"
20221222,86262,0,0.024586353540744746,10,"[429, 429, 426, 429, 426, 426, 429, 429, 429, 436]","[39, 40, 41, 42, 43, 44, 45, 46, 47, 48]"
20221222,86357,0,0.4618410558089322,39,"[508, 500, 495, 490, 485, 480, 474, 474, 472, 469, 464, 462, 459, 454, 449, 447, 447, 444, 441, 444, 441, 441, 441, 439, 441, 441, 441, 444, 444, 444, 444, 449, 464, 452, 449, 462, 474, 487, 500]","[31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71]"
20221222,87137,0,0.006816552854718002,6,"[388, 381, 378, 375, 375, 398]","[21, 22, 23, 24, 25, 27]"
20221224,18025,0,0.0026803614896185645,4,"[208, 177, 177, 177]","[21, 23, 24, 25]"
20221224,21788,0,0.0031723814461521232,4,"[233, 233, 233, 233]","[18, 19, 20, 21]"
20221224,23927,0,0.004459286539121752,5,"[195, 190, 195, 198, 198]","[19, 20, 21, 22, 23]"
20221224,24065,0,0.005317696850199173,5,"[187, 182, 180, 180, 193]","[12, 13, 14, 15, 16]"
20221224,24157,0,0.004459286539121752,5,"[251, 226, 223, 226, 228]","[10, 11, 12, 13, 14]"
20221224,25066,0,0.004554747391531875,5,"[251, 281, 269, 271, 276]","[11, 12, 13, 14, 15]"
20221224,29600,0,0.009721990232234159,7,"[302, 312, 297, 297, 297, 299, 309]","[16, 17, 18, 19, 20, 21, 22]"
20221224,31431,0,0.004459286539121752,5,"[200, 193, 198, 198, 198]","[13, 14, 15, 16, 17]"
20221224,45040,0,0.09610832106950401,16,"[116, 114, 116, 121, 111, 109, 119, 119, 86, 124, 124, 127, 127, 134, 139, 149]","[70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85]"
20221224,53363,0,0.003193320312263611,4,"[175, 160, 157, 165]","[17, 20, 21, 22]"
20221224,65153,0,0.004459286539121752,5,"[142, 124, 132, 132, 144]","[14, 15, 16, 17, 18]"
20221224,73248,0,0.004459286539121752,5,"[190, 177, 177, 180, 195]","[18, 19, 20, 21, 22]"
20221224,74243,0,0.0026803614896185645,4,"[302, 302, 304, 317]","[23, 24, 25, 26]"
20221224,74377,0,0.00496891327509375,1,[457],[15]
20221224,74932,0,0.00262466738384561,4,"[381, 378, 378, 386]","[20, 21, 22, 23]"
20221224,75498,0,0.003262527418513654,4,"[416, 391, 386, 386]","[9, 16, 17, 18]"
20221224,76303,0,0.009323804770497195,4,"[393, 388, 386, 386]","[13, 14, 15, 16]"
20221224,76358,0,0.07631612170180545,3,"[434, 406, 411]","[16, 20, 21]"
20221224,76386,0,0.0012870007533763478,3,"[370, 368, 370]","[10, 11, 12]"
20221224,77069,0,0.007955663685748246,6,"[396, 391, 388, 393, 393, 381]","[15, 16, 17, 18, 19, 96]"
20221224,79287,0,0.004459286539121752,5,"[355, 355, 355, 360, 378]","[17, 18, 19, 20, 21]"
20221224,79491,0,0.0051173326376566875,5,"[388, 388, 375, 375, 378]","[10, 11, 12, 13, 14]"
20221224,87262,0,0.0026803614896185645,4,"[137, 119, 119, 121]","[19, 20, 21, 22]"
20221224,93130,0,0.004554747391531875,5,"[203, 203, 203, 205, 228]","[17, 18, 19, 20, 21]"
20221224,93895,0,0.00262466738384561,4,"[152, 147, 147, 157]","[18, 19, 20, 21]"
20221224,98876,0,0.00262466738384561,4,"[228, 215, 218, 218]","[11, 12, 13, 14]"
20221224,99305,0,0.006816552854718002,6,"[238, 233, 233, 233, 238, 251]","[15, 16, 17, 18, 19, 20]"
20221224,99412,0,0.009721990232234159,7,"[198, 193, 193, 190, 187, 193, 203]","[13, 14, 15, 16, 17, 18, 19]"
20221224,105801,0,0.00500793566311381,6,"[251, 208, 208, 208, 208, 213]","[18, 20, 21, 22, 23, 24]"
20221224,116018,0,0.004554747391531875,5,"[99, 101, 104, 99, 116]","[21, 22, 23, 24, 25]"
20221224,122096,0,0.00262466738384561,4,"[246, 243, 243, 243]","[18, 19, 20, 21]"
20221224,122308,0,0.004459286539121752,5,"[248, 236, 233, 236, 264]","[17, 18, 19, 20, 21]"
20221224,123303,0,0.0026803614896185645,4,"[274, 269, 271, 274]","[19, 20, 21, 22]"
20221224,127542,0,0.0026803614896185645,4,"[187, 187, 193, 193]","[12, 14, 15, 16]"
20221224,134367,0,0.004554747391531875,5,"[170, 167, 167, 175, 190]","[16, 17, 18, 19, 20]"
20221224,136150,0,0.04680455428663005,82,"[444, 444, 436, 439, 441, 441, 444, 439, 441, 441, 439, 441, 439, 439, 436, 434, 439, 439, 436, 439, 436, 434, 436, 436, 434, 434, 431, 434, 431, 431, 434, 434, 426, 431, 426, 424, 424, 421, 416, 414, 416, 416, 411, 419, 416, 416, 416, 416, 416, 414, 419, 416, 411, 414, 414, 411, 411, 411, 414, 416, 419, 416, 416, 416, 414, 411, 411, 411, 411, 408, 411, 411, 411, 411, 414, 411, 406, 406, 408, 408, 403, 401]","[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 40, 41, 42, 44, 45, 46, 47, 50, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71, 72, 73, 74, 76, 77, 78, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 97, 98, 99]"
20221224,148097,0,0.01845993595926091,9,"[180, 172, 165, 154, 154, 152, 152, 160, 172]","[6, 7, 8, 9, 10, 11, 12, 13, 14]"
20221224,156486,0,0.004459286539121752,5,"[198, 180, 182, 187, 198]","[15, 16, 17, 18, 19]"
20221224,157509,0,0.00944727378371026,5,"[149, 149, 147, 144, 154]","[13, 14, 15, 16, 18]"
20221224,157703,0,0.5137522590173912,43,"[508, 505, 502, 505, 502, 500, 505, 505, 505, 505, 508, 505, 505, 505, 502, 502, 502, 502, 502, 500, 502, 505, 497, 505, 490, 490, 482, 482, 482, 480, 480, 480, 480, 477, 477, 495, 477, 477, 480, 477, 482, 482, 492]","[30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93]"
20221224,158149,0,0.04334992889023532,14,"[233, 243, 292, 289, 279, 279, 279, 276, 279, 276, 276, 279, 254, 251]","[3, 10, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 44, 46]"
20221224,164240,0,0.019769527467817946,6,"[388, 368, 363, 363, 363, 378]","[14, 15, 16, 17, 18, 19]"
20221224,164515,0,0.00262466738384561,4,"[414, 414, 414, 414]","[2, 3, 4, 5]"
20221224,171864,0,0.006963703283732838,6,"[198, 193, 170, 170, 187, 198]","[16, 17, 18, 19, 20, 21]"
20221224,174951,0,0.0053448448079141874,5,"[180, 165, 182, 182, 193]","[11, 12, 13, 14, 15]"
20221224,177406,0,0.004459286539121752,5,"[215, 205, 203, 215, 215]","[19, 20, 21, 22, 23]"
20221224,179386,0,0.0017888078191220778,3,"[223, 223, 231]","[16, 17, 18]"
20221224,180186,0,0.004459286539121752,5,"[261, 238, 241, 241, 254]","[14, 15, 16, 17, 18]"
20221224,181685,0,0.31507980164489924,3,"[200, 195, 203]","[12, 15, 16]"
20221224,185635,0,0.010377775458032618,7,"[276, 264, 261, 261, 256, 256, 256]","[13, 14, 15, 16, 17, 18, 19]"
20221224,198088,0,0.004863443024979266,3,"[396, 396, 396]","[66, 68, 69]"
20221224,202303,0,0.0018272130612244641,3,"[238, 238, 243]","[18, 19, 20]"
20221224,208050,0,0.003193320312263611,4,"[294, 294, 292, 271]","[15, 16, 17, 58]"
20221224,218315,0,0.007755473993659649,6,"[218, 218, 190, 200, 203, 208]","[23, 24, 25, 26, 27, 28]"
20221225,38237,0,0.002066932841418318,3,"[297, 281, 281]","[21, 23, 24]"
20221225,50414,0,0.0026803614896185645,4,"[322, 299, 297, 297]","[20, 21, 22, 23]"
20221225,77748,0,0.00262466738384561,4,"[292, 276, 287, 287]","[10, 11, 12, 13]"
20221225,78885,0,0.004824246273709198,4,"[284, 269, 276, 276]","[10, 11, 12, 13]"
20221225,105502,0,0.012025582295427228,90,"[497, 497, 497, 497, 497, 497, 495, 495, 495, 500, 505, 497, 497, 497, 495, 497, 495, 495, 492, 492, 490, 490, 492, 490, 490, 487, 490, 490, 485, 490, 487, 487, 487, 487, 487, 485, 485, 485, 485, 482, 480, 477, 477, 477, 480, 477, 480, 480, 480, 482, 480, 482, 482, 485, 485, 482, 482, 482, 480, 480, 480, 480, 480, 482, 482, 482, 480, 480, 482, 497, 485, 482, 485, 482, 482, 497, 485, 487, 477, 477, 474, 472, 472, 472, 472, 469, 469, 469, 469, 528]","[0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]"
20221225,114985,0,0.01350750236294913,7,"[172, 160, 162, 162, 160, 170, 170]","[24, 25, 26, 27, 28, 29, 30]"
20221225,118139,0,0.003729203422899951,4,"[182, 175, 175, 180]","[13, 14, 15, 17]"
20221225,118235,0,0.005229236377186847,5,"[187, 175, 175, 175, 177]","[17, 18, 19, 20, 21]"
20221225,124294,0,0.009933527315815748,7,"[198, 180, 180, 180, 177, 177, 185]","[11, 12, 13, 14, 15, 16, 17]"
20221225,125277,0,0.007115658806710041,6,"[271, 261, 256, 259, 259, 266]","[20, 21, 22, 23, 24, 25]"
20221225,156698,0,0.006816552854718002,6,"[203, 187, 193, 193, 193, 205]","[16, 17, 18, 19, 20, 21]"
20221225,197072,0,0.006816552854718002,6,"[213, 193, 180, 193, 195, 200]","[17, 18, 19, 20, 21, 22]"
20221225,223121,0,0.007115658806710041,6,"[213, 213, 208, 218, 215, 220]","[13, 14, 15, 16, 17, 18]"
20221225,231154,0,0.004554747391531875,5,"[281, 269, 269, 269, 287]","[22, 23, 24, 25, 26]"
20221225,232411,0,0.006816552854718002,6,"[271, 261, 264, 264, 266, 279]","[16, 17, 18, 19, 20, 21]"
20221225,232642,0,0.004554747391531875,5,"[251, 233, 233, 236, 241]","[7, 8, 9, 10, 11]"
20221225,240601,0,0.003262527418513654,4,"[215, 215, 218, 226]","[14, 15, 16, 17]"
20221225,240966,0,0.0017888078191220778,3,"[248, 248, 251]","[15, 16, 17]"
20221225,250898,0,0.004459286539121752,5,"[233, 218, 218, 218, 223]","[13, 14, 15, 16, 17]"
20221225,252681,0,0.04308253604766263,6,"[226, 210, 210, 210, 213, 228]","[11, 12, 13, 14, 15, 16]"
20221225,252724,0,0.007115658806710041,6,"[220, 198, 198, 198, 203, 213]","[11, 12, 13, 14, 15, 16]"
20221225,254567,0,0.0026803614896185645,4,"[226, 223, 220, 226]","[13, 14, 15, 16]"
20221225,271744,0,0.004459286539121752,5,"[284, 284, 287, 289, 302]","[19, 20, 21, 22, 23]"
20221225,275410,0,0.004554747391531875,5,"[243, 238, 238, 238, 243]","[14, 15, 16, 17, 18]"
20221225,280855,0,0.00262466738384561,4,"[363, 355, 355, 353]","[13, 14, 15, 16]"
20221225,289532,0,0.004459286539121752,5,"[223, 205, 205, 203, 218]","[14, 15, 16, 17, 18]"
20221225,290208,0,0.00262466738384561,4,"[281, 281, 287, 297]","[13, 14, 15, 16]"
20221225,295656,0,0.004459286539121752,5,"[228, 208, 231, 231, 246]","[14, 15, 16, 17, 18]"
20221225,297642,0,0.00262466738384561,4,"[256, 243, 248, 243]","[16, 17, 18, 19]"
20221225,305840,0,0.006816552854718002,6,"[279, 276, 271, 271, 276, 292]","[19, 20, 21, 22, 23, 24]"
20221225,309563,0,0.0013140598787693223,3,"[297, 297, 299]","[14, 15, 16]"
20221225,311894,0,0.00262466738384561,4,"[175, 177, 177, 190]","[14, 15, 16, 17]"
20221225,316453,0,0.0023320863739812936,4,"[327, 325, 302, 363]","[16, 17, 18, 21]"
20221225,319552,0,0.00262466738384561,4,"[223, 226, 231, 231]","[15, 16, 17, 18]"
20221225,323086,0,0.0013419810545736558,3,"[266, 266, 266]","[13, 14, 15]"
20221225,323936,0,0.00262466738384561,4,"[299, 287, 287, 289]","[13, 14, 15, 16]"
20221225,325366,0,0.00262466738384561,4,"[363, 363, 363, 368]","[14, 15, 16, 17]"
20221225,327228,0,0.002737845642442469,4,"[259, 261, 256, 259]","[15, 16, 17, 18]"
20221225,330344,0,0.0013419810545736558,3,"[287, 287, 289]","[12, 13, 14]"
20221225,332116,0,0.023472075595507194,10,"[378, 342, 340, 342, 342, 345, 342, 342, 358, 373]","[15, 17, 18, 19, 20, 21, 22, 23, 24, 25]"
20221225,332323,0,0.013965117252655462,9,"[469, 449, 447, 447, 447, 447, 444, 449, 406]","[10, 11, 12, 13, 14, 15, 16, 17, 25]"
20221225,332594,0,0.014277869640037822,8,"[355, 332, 332, 330, 330, 327, 337, 350]","[15, 16, 17, 18, 19, 20, 21, 22]"
20221225,332802,0,0.006816552854718002,6,"[353, 325, 320, 320, 322, 325]","[12, 13, 14, 15, 16, 17]"
20221225,358521,0,0.004459286539121752,5,"[302, 299, 297, 294, 294]","[18, 19, 20, 21, 22]"
20221225,359679,0,0.1976778971691535,20,"[327, 309, 309, 312, 312, 320, 340, 269, 254, 241, 259, 259, 261, 264, 264, 266, 266, 266, 287, 317]","[18, 19, 20, 21, 22, 25, 26, 75, 78, 79, 80, 81, 82, 84, 85, 86, 87, 88, 91, 93]"
20221225,359891,0,0.009933527315815748,7,"[347, 350, 350, 350, 350, 355, 373]","[16, 17, 18, 19, 20, 21, 22]"
20221225,388207,0,0.12540496577658736,26,"[254, 246, 243, 241, 238, 236, 236, 363, 332, 325, 325, 325, 317, 314, 309, 304, 302, 297, 294, 292, 287, 287, 292, 292, 297, 307]","[21, 22, 23, 24, 25, 26, 27, 68, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88]"
20221226,31068,0,0.00976033600058229,6,"[185, 185, 185, 187, 190, 213]","[20, 22, 23, 24, 25, 28]"
20221226,31916,0,0.005229236377186847,5,"[304, 304, 304, 307, 327]","[18, 19, 20, 21, 22]"
20221226,32048,0,0.0051173326376566875,5,"[322, 322, 320, 320, 325]","[21, 22, 23, 24, 25]"
20221226,32357,0,0.006963703283732838,6,"[294, 284, 284, 284, 259, 289]","[13, 14, 15, 16, 17, 18]"
20221226,33001,0,0.0047550847372912364,5,"[269, 274, 274, 279, 281]","[15, 16, 17, 18, 19]"
20221226,33559,0,0.007115658806710041,6,"[274, 271, 271, 271, 271, 271]","[14, 15, 16, 17, 18, 19]"
20221226,33755,0,0.005229236377186847,5,"[220, 223, 223, 210, 243]","[11, 12, 13, 14, 15]"
20221226,35283,0,0.007117245352709307,6,"[284, 287, 287, 251, 289, 302]","[15, 16, 17, 18, 19, 20]"
20221226,35734,0,0.006816552854718002,6,"[274, 243, 241, 238, 238, 243]","[17, 18, 19, 20, 21, 22]"
20221226,36639,0,0.010855090122371455,8,"[292, 276, 279, 276, 281, 279, 342, 317]","[17, 18, 19, 20, 21, 22, 23, 27]"
20221226,53970,0,0.004554747391531875,5,"[215, 213, 215, 215, 218]","[20, 21, 22, 23, 24]"
20221226,59275,0,0.004459286539121752,5,"[259, 256, 254, 254, 261]","[13, 14, 15, 16, 17]"
20221226,75855,0,0.004459286539121752,5,"[218, 220, 218, 218, 223]","[19, 20, 21, 22, 23]"
20221226,80575,0,0.0026803614896185645,4,"[213, 213, 213, 218]","[17, 18, 19, 20]"
20221226,81756,0,0.014007923691850315,6,"[246, 208, 246, 248, 246, 251]","[12, 13, 14, 15, 16, 17]"
20221226,81824,0,0.007272630401193325,6,"[241, 248, 248, 251, 246, 248]","[15, 16, 17, 18, 19, 20]"
20221226,82647,0,0.012276317394822775,6,"[381, 342, 340, 335, 340, 337]","[12, 13, 14, 15, 16, 17]"
20221226,82713,0,0.008350583881615003,6,"[327, 309, 312, 312, 358, 320]","[9, 10, 11, 12, 13, 14]"
20221226,82795,0,0.004459286539121752,5,"[302, 299, 302, 302, 299]","[14, 15, 16, 17, 18]"
20221226,83705,0,0.004554747391531875,5,"[246, 246, 246, 246, 256]","[14, 15, 16, 17, 18]"
20221226,84180,0,0.0013140598787693223,3,"[266, 266, 266]","[12, 13, 14]"
20221226,90536,0,0.010869146299478794,7,"[241, 226, 228, 231, 236, 238, 251]","[16, 17, 18, 19, 20, 21, 22]"
20221226,101957,0,0.004554747391531875,5,"[162, 152, 149, 152, 154]","[15, 16, 17, 18, 19]"
20221226,113947,0,0.004459286539121752,5,"[304, 304, 307, 309, 279]","[20, 21, 22, 23, 24]"
